ID,작업일시,위도,경도,파일타입,공사명,공사개요,구군,주소,중구역번호,소구역번호,도로구분,누수관경,누수량,용수구분,용도구분
202103487,2021-05-08 09:34:00,35.8951362,128.6118528,지상누수,북구 대학로 119-2 (산격동) / 1277-4번지,D25 직관부수선,북구,북구 대학로 119-2 (산격동) / 1277-4번지,520.0,,,25.0,0,,4.0
202103528,2021-05-21 06:40:00,35.8942498,128.6104451,지상누수,"북구 대학로23길 15-5 (산격동,옷가게) / 1327번지",D25X15 구분기점 폐쇄,북구,"북구 대학로23길 15-5 (산격동,옷가게) / 1327번지",520.0,,,15.0,0,,4.0
20210521-0001,2021-05-21 06:40:00,35.8942498,128.6104451,긴급공사,"북구 대학로23길 15-5 (산격동,옷가게) / 1327번지",,북구,"대학로23길 15-5 (산격동,옷가게) / 1327번지",520.0,49,공도,15.0,0 ,,배수지관
202103929,2021-06-04 15:38:00,35.8937502,128.6103499,지상누수,"북구 대학로 97 (산격동,아카데미안경) / 1329-7번지",D25 보호통교체,북구,"북구 대학로 97 (산격동,아카데미안경) / 1329-7번지",520.0,,,25.0,0,,5.0
20210608-0367,2021-06-08 15:42:00,35.8955894,128.6061974,긴급공사,북구 대학로25길 56 (산격동) / 1406-45번지,,북구,산격동 1406-45,520.0,48,공도,40.0,"8,352 ",,배수지관
202103933,2021-06-08 15:42:00,35.8955894,128.6061974,지하누수,북구 대학로25길 56 (산격동) / 1406-45번지,D80X40 분기대교체,북구,북구 산격동 1406-45,520.0,480.0,공도,40.0,"8,352",,4.0
20210616-0376,2021-06-16 17:19:00,35.8955879,128.6064074,긴급공사,"북구 대학로25길 54 (산격동,태화아트빌) / 1406-37번지",,북구,산격동 1406-37,520.0,48,공도,40.0,"13,104 ",생활용수,배수지관
202103953,2021-06-16 17:19:00,35.8955879,128.6064074,지하누수,"북구 대학로25길 54 (산격동,태화아트빌) / 1406-37번지",D40 접합부 수선,북구,북구 산격동 1406-37,520.0,480.0,공도,40.0,"13,104",SS00201,4.0
202103955,2021-06-17 11:35:00,35.8961398,128.6081966,지하누수,북구 산격로14길 25-4 (산격동) / 1310-24번지,D25X15 밸브교체수선,북구,북구 산격동 1310-24,520.0,480.0,공도,15.0,546,,5.0
20210617-0227,2021-06-17 11:35:00,35.8961398,128.6081966,긴급공사,북구 산격로14길 25-4 (산격동) / 1310-24번지,,북구,산격동 1310-24,520.0,48,공도,15.0,546 ,,급수관
20210629-0756,2021-06-29 17:11:00,35.892445,128.6080946,긴급공사,"북구 대학로15길 5 (산격동,자갈치) / 1400번지",,북구,산격동 1400,520.0,49,,,,,
202103981,2021-06-29 17:11:00,35.892445,128.6080946,지하누수,"북구 대학로15길 5 (산격동,자갈치) / 1400번지",터파기 결과 미누수,북구,북구 산격동 1400,520.0,490.0,,,,,
20210630-0456,2021-06-30 14:26:00,35.8941277,128.5986262,긴급공사,북구 연암공원로8길 1 (산격동) / 1126-11번지,,북구,연암공원로8길 1 (산격동) / 1126-11번지,520.0,46-1,사유지,15.0,,,급수관
202103983,2021-06-30 14:26:00,35.8941277,128.5986262,지상누수,북구 연암공원로8길 1 (산격동) / 1126-11번지,D15mm보호통교체,북구,북구 연암공원로8길 1 (산격동) / 1126-11번지,520.0,,,15.0,,,5.0
202104503,2021-07-03 10:44:00,35.8952774,128.6101531,지상누수,북구 대학로25길 17-6 (산격동) / 1307-59번지,D15mm계량기보호통 연결부 수선,북구,북구 대학로25길 17-6 (산격동) / 1307-59번지,520.0,,,15.0,0,,5.0
20210703-0021,2021-07-03 10:44:00,35.8952774,128.6101531,긴급공사,북구 대학로25길 17-6 (산격동) / 1307-59번지,,북구,대학로25길 17-6 (산격동) / 1307-59번지,520.0,49,사유지,15.0,0 ,,급수관
20210708-0379,2021-07-08 17:33:00,35.8969802,128.6084567,긴급공사,북구 대동로8길 24-8 (산격동) / 1250-4번지,,북구,산격동 1250-4,520.0,48,사유지,15.0,49 ,,급수관
202104566,2021-07-08 17:33:00,35.8969802,128.6084567,지하누수,북구 대동로8길 24-8 (산격동) / 1250-4번지,D15mm 보호통 연결부 수선,북구,북구 산격동 1250-4,520.0,480.0,사유지,15.0,49,,5.0
20210709-0021,2021-07-09 09:21:00,35.8924506,128.6083,긴급공사,북구 대학로15길 6 (산격동) / 1399-3번지,,북구,산격동 1399-3,520.0,49,공도,80.0,"2,448 ",,배수지관
202104504,2021-07-09 09:21:00,35.8924506,128.6083,지하누수,북구 대학로15길 6 (산격동) / 1399-3번지,D80mm KP접합부 수선,북구,북구 산격동 1399-3,520.0,490.0,공도,80.0,"2,448",,4.0
20210712-0366,2021-07-12 16:48:00,35.8948441,128.6087573,긴급공사,"북구 대학로17길 27 (산격동,티파니) / 1314번지",,북구,산격동 1314,520.0,49,공도,15.0,"2,496 ",,배수지관
202104507,2021-07-12 16:48:00,35.8948441,128.6087573,지하누수,"북구 대학로17길 27 (산격동,티파니) / 1314번지",D80x15mm 구분기점수선,북구,북구 산격동 1314,520.0,490.0,공도,15.0,"2,496",,4.0
202104532,2021-07-17 09:32:00,35.8961698,128.6018101,지상누수,북구 산격로북9길 9-19 (산격동) / 1195-118번지,D15mm 보호통교체,북구,북구 산격로북9길 9-19 (산격동) / 1195-118번지,520.0,,,15.0,0,,5.0
20210717-0004,2021-07-17 09:32:00,35.8961698,128.6018101,긴급공사,북구 산격로북9길 9-19 (산격동) / 1195-118번지,,북구,산격로북9길 9-19 (산격동) / 1195-118번지,520.0,,사유지,15.0,0 ,,급수관
202104526,2021-07-22 09:07:00,35.8927823,128.5978525,지상누수,북구 연암공원로 22-13 (산격동) / 1099-51번지,D40X15 T교체수선,북구,북구 연암공원로 22-13 (산격동) / 1099-51번지,520.0,,,40.0,0,,4.0
20210722-0008,2021-07-22 09:07:00,35.8927823,128.5978525,긴급공사,북구 연암공원로 22-13 (산격동) / 1099-51번지,,북구,연암공원로 22-13 (산격동) / 1099-51번지,520.0,46-1,공도,40.0,0 ,,배수지관
20210726-0521,2021-07-26 16:01:00,35.8977169,128.6048553,긴급공사,북구 연암공원로32길 62-6 (산격동) / 1197-43번지,,북구,연암공원로32길 62-6 (산격동) / 1197-43번지,520.0,24-3,사유지,15.0,0 ,,급수관
202104561,2021-07-26 16:01:00,35.8977169,128.6048553,지상누수,북구 연암공원로32길 62-6 (산격동) / 1197-43번지,D15 보호통 교체,북구,북구 연암공원로32길 62-6 (산격동) / 1197-43번지,520.0,,,15.0,0,,5.0
202104565,2021-07-31 14:13:00,35.898353,128.604123,지상누수,북구 연암공원로20길 30-8 (산격동) / 1197-89번지,D15 보호통 교체,북구,북구 연암공원로20길 30-8 (산격동) / 1197-89번지,520.0,,,15.0,,,5.0
20210731-0033,2021-07-31 14:13:00,35.898353,128.604123,긴급공사,북구 연암공원로20길 30-8 (산격동) / 1197-89번지,,북구,연암공원로20길 30-8 (산격동) / 1197-89번지,520.0,24-3,사유지,15.0,,,급수관
20210823-0055,2021-08-23 09:30:00,35.8920608,128.5969805,긴급공사,북구 연암로12길 9-2 (산격동) / 1052번지,,북구,산격동 1052,520.0,46-1,공도,40.0,"3,000 ",,배수지관
202104800,2021-08-23 09:30:00,35.8920608,128.5969805,지하누수,북구 연암로12길 9-2 (산격동) / 1052번지,D40*15 구분기점 폐쇄,북구,북구 산격동 1052,520.0,461.0,공도,40.0,"3,000",,4.0
20210827-0213,2021-08-27 12:44:00,35.8962193,128.6011202,긴급공사,북구 산격로11길 36-15 (산격동) / 1434-79번지,,북구,산격로11길 36-15 (산격동) / 1434-79번지,520.0,46-1,공도,15.0,0 ,,급수관
202104777,2021-08-27 12:44:00,35.8962193,128.6011202,지상누수,북구 산격로11길 36-15 (산격동) / 1434-79번지,D15 동밸브 교체수선,북구,북구 산격로11길 36-15 (산격동) / 1434-79번지,520.0,,,15.0,0,,5.0
20210831-0358,2021-08-31 13:23:00,35.8926588,128.5981486,긴급공사,북구 연암공원로 22-23 (산격동) / 1099-46번지,,북구,산격동 1099-46,520.0,46-1,공도,15.0,0 ,,급수관
202104779,2021-08-31 13:23:00,35.8926588,128.5981486,지상누수,북구 연암공원로 22-23 (산격동) / 1099-46번지,D40*15 접합부 교체,북구,북구 산격동 1099-46,520.0,,,15.0,0,,5.0
20210924-0430,2021-09-24 16:14:00,35.8980362,128.6037608,긴급공사,북구 연암공원로20길 26-12 (산격동) / 1190-14번지,,북구,연암공원로20길 26-12 (산격동) / 1190-14번지,520.0,24-3,공도,15.0,0 ,,급수관
202105452,2021-09-24 16:14:00,35.8980362,128.6037608,지상누수,북구 연암공원로20길 26-12 (산격동) / 1190-14번지,D40*15 접합부 교체 (하수도현장),북구,북구 연암공원로20길 26-12 (산격동) / 1190-14번지,520.0,,,15.0,0,,5.0
20211006-0268,2021-10-06 13:29:00,35.8927748,128.5978637,긴급공사,북구 연암공원로 22-13 (산격동) / 1099-51번지,,북구,산격동 1099-51,520.0,46-1,,,,생활용수,배수지관
20211015-0202,2021-10-15 14:15:00,35.8945825,128.6015796,긴급공사,북구 연암공원로10길 31-7 (산격동) / 1436-4번지,,북구,산격동 1436-4,520.0,24-3,사유지,15.0,,,급수관
202105927,2021-10-15 14:15:00,35.8945825,128.6015796,지상누수,북구 연암공원로10길 31-7 (산격동) / 1436-4번지,D15 보호통 교체,북구,북구 산격동 1436-4,520.0,,,15.0,,,5.0
202105945,2021-10-18 13:46:00,35.8941482,128.5976751,지상누수,북구 연암공원로 31-17 (산격동) / 878-2번지,D15 STS 직관부 수선,북구,북구 산격동 878-2,520.0,,,15.0,0,SS00201,5.0
20211018-0313,2021-10-18 13:46:00,35.8941482,128.5976751,긴급공사,북구 연암공원로 31-17 (산격동) / 878-2번지,,북구,산격동 878-2,520.0,46-1,사유지,15.0,0 ,생활용수,급수관
202105946,2021-10-19 09:49:00,35.8961338,128.6104798,지하누수,"북구 산격로14길 47 (산격동,동남빌) / 1305-4번지",D80*15 DTC 분기대 교체,북구,북구 산격동 1305-4,520.0,490.0,공도,15.0,"3,672",SS00201,5.0
20211019-0052,2021-10-19 09:49:00,35.8961338,128.6104798,긴급공사,"북구 산격로14길 47 (산격동,동남빌) / 1305-4번지",,북구,산격동 1305-4,520.0,49,공도,15.0,"3,672 ",생활용수,급수관
20211019-0055,2021-10-19 09:49:00,35.895638,128.6083125,긴급공사,북구 대학로25길 36-1 (산격동) / 1311-73번지,,북구,산격동 1311-73,520.0,48,공도,15.0,"3,672 ",생활용수,급수관
202105947,2021-10-19 09:49:00,35.895638,128.6083125,지하누수,북구 대학로25길 36-1 (산격동) / 1311-73번지,D80 DTC 구분기점 폐쇄,북구,북구 산격동 1311-73,520.0,480.0,공도,15.0,"3,672",SS00201,5.0
20211104-0222,2021-11-04 11:03:00,35.893401,128.5981047,긴급공사,북구 연암공원로8길 20-1 (산격동) / 1102-7번지,,북구,산격동 1102-7,520.0,46-1,사유지,15.0,,생활용수,급수관
202200146,2021-11-04 11:03:00,35.893401,128.5981047,지상누수,북구 연암공원로8길 20-1 (산격동) / 1102-7번지,D15 보호통 교체,북구,북구 산격동 1102-7,520.0,,,15.0,,SS00201,5.0
202200222,2021-11-19 10:13:00,35.895853,128.6097435,지상누수,북구 산격로14길 42-4 (산격동) / 1306-40번지,D15 보호통 교체,북구,북구 산격동 1306-40,520.0,,,15.0,,SS00201,5.0
20211119-0076,2021-11-19 10:13:00,35.895853,128.6097435,긴급공사,북구 산격로14길 42-4 (산격동) / 1306-40번지,,북구,산격동 1306-40,520.0,49,사유지,15.0,,생활용수,급수관
20211129-0033,2021-11-29 09:16:00,35.8957823,128.5984428,긴급공사,북구 연암공원로 55-31 (산격동) / 1169-17번지,,북구,산격동 1169-17,520.0,46-1,사유지,15.0,,생활용수,급수관
202200255,2021-11-29 09:16:00,35.8957823,128.5984428,지상누수,북구 연암공원로 55-31 (산격동) / 1169-17번지,D15 보호통 교체,북구,북구 산격동 1169-17,520.0,,,15.0,,SS00201,5.0
20211209-0122,2021-12-09 11:17:00,35.892445,128.6080946,긴급공사,북구 대학로15길 5 (산격동) / 1400번지,,북구,산격동 1400 마실커피경북대점,520.0,49,공도,80.0,"8,592 ",생활용수,급수관
202106220,2021-12-09 11:17:00,35.892445,128.6080946,지하누수,북구 대학로15길 5 (산격동) / 1400번지,D80 DTC 직관부 수선,북구,북구 산격동 1400 마실커피경북대점,520.0,490.0,공도,80.0,"8,592",SS00201,5.0
202200300,2021-12-13 16:20:00,35.8947052,128.6090903,지상누수,북구 산격로10길 34-2 (산격동) / 1313-16번지,D15 보호통 교체,북구,북구 산격동 1313-16,520.0,,,15.0,,SS00201,5.0
20211213-0383,2021-12-13 16:20:00,35.8947052,128.6090903,긴급공사,북구 산격로10길 34-2 (산격동) / 1313-16번지,,북구,산격동 1313-16,520.0,49,사유지,15.0,,생활용수,급수관
202200292,2021-12-31 10:42:00,35.8971656,128.6002114,지상누수,북구 연암공원로 77-3 (산격동) / 1183-16번지,D15 앵글밸브 수선,북구,북구 산격동 1183-16,520.0,,,15.0,,SS00201,5.0
20211231-0128,2021-12-31 10:42:00,35.8971656,128.6002114,긴급공사,북구 연암공원로 77-3 (산격동) / 1183-16번지,,북구,산격동 1183-16,520.0,46-1,사유지,15.0,,생활용수,급수관
202201169,2022-01-06 15:08:00,35.8977432,128.6018556,지상누수,북구 연암공원로 90-10 (산격동) / 1185-10번지,D15 보호통 교체,북구,북구 산격동 1185-10,520.0,,,15.0,,SS00201,5.0
20220106-0361,2022-01-06 15:08:00,35.8977432,128.6018556,긴급공사,북구 연암공원로 90-10 (산격동) / 1185-10번지,,북구,산격동 1185-10,520.0,24-3,사유지,15.0,,생활용수,급수관
202201180,2022-01-12 09:13:00,35.8902971,128.6031375,지상누수,"북구 연암로4길 35 (산격동,온누리어린이집) / 1401-4번지",D100X25 분기대 교체,북구,북구 산격동 1401-4,520.0,,,25.0,1,SS00201,5.0
20220112-0012,2022-01-12 09:13:00,35.8902971,128.6031375,긴급공사,"북구 연암로4길 35 (산격동,온누리어린이집) / 1401-4번지",,북구,산격동 1401-4,520.0,47,공도,25.0,1 ,생활용수,급수관
20220117-0498,2022-01-17 18:00:00,35.8912787,128.5975226,긴급공사,북구 연암로 56-1 (산격동) / 1018-1번지,,북구,산격동 1018-1,520.0,46-1,사유지,15.0,54 ,생활용수,급수관
202201196,2022-01-17 18:00:00,35.8912787,128.5975226,지하누수,북구 연암로 56-1 (산격동) / 1018-1번지,D15 보호통 교체D15 엑셀와사관 철거,북구,북구 산격동 1018-1,520.0,461.0,사유지,15.0,54,SS00201,5.0
20220207-0031,2022-02-07 09:26:00,35.8943094,128.5979899,긴급공사,북구 연암공원로 37-6 (산격동) / 1133번지,,북구,산격동 1133,520.0,46-1,사유지,15.0,27 ,생활용수,급수관
202201729,2022-02-07 09:26:00,35.8943094,128.5979899,지하누수,북구 연암공원로 37-6 (산격동) / 1133번지,D25 STS 접합부 수선,북구,북구 산격동 1133,520.0,461.0,사유지,15.0,27,SS00201,5.0
20220207-0037,2022-02-07 09:31:00,35.897346,128.5991107,긴급공사,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,,북구,산격동 1180-77,520.0,46-1,공도,15.0,114 ,생활용수,급수관
202201730,2022-02-07 09:31:00,35.897346,128.5991107,지하누수,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,D150X15 분기대 교체,북구,북구 산격동 1180-77,520.0,461.0,공도,15.0,114,SS00201,5.0
20220207-0040,2022-02-07 09:34:00,35.8914089,128.5976348,긴급공사,북구 연암로12길 6-6 (산격동) / 1016번지,,북구,산격동 1016,520.0,46-1,사유지,15.0,146 ,생활용수,급수관
202201731,2022-02-07 09:34:00,35.8914089,128.5976348,지하누수,북구 연암로12길 6-6 (산격동) / 1016번지,D15 보호통 교체,북구,북구 산격동 1016,520.0,461.0,사유지,15.0,146,SS00201,5.0
202201754,2022-02-13 12:22:00,35.8950599,128.6068585,지상누수,"북구 산격로10길 15 (산격동,반올림피자샵) / 1407-41번지",D15 계량기 접합부 수선,북구,북구 산격동 1407-41,520.0,,,15.0,,SS00201,5.0
20220213-0004,2022-02-13 12:22:00,35.8950599,128.6068585,긴급공사,"북구 산격로10길 15 (산격동,반올림피자샵) / 1407-41번지",,북구,산격동 1407-41,520.0,48,사유지,15.0,,생활용수,급수관
20220218-0217,2022-02-18 13:08:00,35.8940489,128.6048683,긴급공사,북구 산격로 39-2 (산격동) / 1425-3번지,,북구,산격동 1425-3,520.0,47,사유지,15.0,126 ,생활용수,급수관
202201770,2022-02-18 13:08:00,35.8940489,128.6048683,지하누수,북구 산격로 39-2 (산격동) / 1425-3번지,D15 보호통 교체,북구,북구 산격동 1425-3,520.0,470.0,사유지,15.0,126,SS00201,5.0
20220222-0428,2022-02-22 16:21:00,35.8962927,128.6107424,긴급공사,북구 대동로8길 3-7 (산격동) / 1268-11번지,,북구,산격동 1268-11,520.0,49,사유지,15.0,,생활용수,급수관
202201779,2022-02-22 16:21:00,35.8962927,128.6107424,지상누수,북구 대동로8길 3-7 (산격동) / 1268-11번지,D15 앵글밸브 수선,북구,북구 산격동 1268-11,520.0,,,15.0,,SS00201,5.0
20220224-0576,2022-02-24 17:13:00,35.8981031,128.6047695,긴급공사,북구 연암공원로32길 62-18 (산격동) / 1197-107번지,,북구,산격동 1197-107,520.0,24-3,사유지,15.0,,생활용수,급수관
202201784,2022-02-24 17:13:00,35.8981031,128.6047695,지상누수,북구 연암공원로32길 62-18 (산격동) / 1197-107번지,D15 보호통 교체,북구,북구 산격동 1197-107,520.0,,,15.0,,SS00201,5.0
20220228-0517,2022-02-28 14:36:00,35.8945985,128.6014333,긴급공사,북구 연암공원로10길 25-4 (산격동) / 1436-7번지,,북구,산격동 1436-7,520.0,24-3,사유지,15.0,,생활용수,급수관
202201787,2022-02-28 14:36:00,35.8945985,128.6014333,지상누수,북구 연암공원로10길 25-4 (산격동) / 1436-7번지,D15 앵글밸브 수선,북구,북구 산격동 1436-7,520.0,,,15.0,,SS00201,5.0
20220303-0052,2022-03-03 09:22:00,35.895618,128.6016666,긴급공사,북구 산격로서9길 8-43 (산격동) / 1437-40번지,,북구,산격동 1437-40,520.0,24-3,사유지,15.0,149 ,생활용수,급수관
202202273,2022-03-03 09:22:00,35.895618,128.6016666,지하누수,북구 산격로서9길 8-43 (산격동) / 1437-40번지,D40X15 EPS 접합부 교체,북구,북구 산격동 1437-40,520.0,243.0,사유지,15.0,149,SS00201,5.0
20220303-0055,2022-03-03 09:23:00,35.8964067,128.6044953,긴급공사,북구 연암공원로14길 41 (산격동) / 1226-8번지,,북구,산격동 1226-8,520.0,47,공도,15.0,260 ,생활용수,배수지관
202202274,2022-03-03 09:23:00,35.8964067,128.6044953,지하누수,북구 연암공원로14길 41 (산격동) / 1226-8번지,D80X15 DTC 분기대 교체,북구,북구 산격동 1226-8,520.0,470.0,공도,15.0,260,SS00201,4.0
202202382,2022-03-30 08:58:00,35.8972172,128.6062283,지하누수,북구 산격로 82-9 (산격동) / 1231-19번지,D40X15 접합부 교체,북구,북구 산격동 1231-19,520.0,480.0,사유지,15.0,173,SS00201,5.0
20220330-0014,2022-03-30 08:58:00,35.8972172,128.6062283,긴급공사,북구 산격로 82-9 (산격동) / 1231-19번지,,북구,산격동 1231-19,520.0,48,사유지,15.0,173 ,생활용수,급수관
20220405-0240,2022-04-05 14:10:00,35.8912521,128.6046144,긴급공사,북구 대구체육관로12길 27 (산격동) / 1433-42번지,,북구,산격동 1433-42,520.0,47,사유지,15.0,,생활용수,급수관
202202930,2022-04-05 14:10:00,35.8912521,128.6046144,지상누수,북구 대구체육관로12길 27 (산격동) / 1433-42번지,D15 앵글밸브 수선,북구,북구 산격동 1433-42,520.0,,,15.0,,SS00201,5.0
202202955,2022-04-16 10:51:00,35.8937074,128.6092431,지상누수,"북구 산격로8길 35-1 (산격동,화창한약국) / 1313-61번지",D15 앵글밸브 수선,북구,북구 산격동 1313-61,520.0,,,15.0,,SS00201,5.0
20220416-0012,2022-04-16 10:51:00,35.8937074,128.6092431,긴급공사,"북구 산격로8길 35-1 (산격동,화창한약국) / 1313-61번지",,북구,산격동 1313-61,520.0,49,사유지,15.0,,생활용수,급수관
20220420-0352,2022-04-20 16:08:00,35.893401,128.5981047,긴급공사,북구 연암공원로8길 20-1 (산격동) / 1102-7번지,,북구,산격동 1102-7,520.0,46-1,,,,,
202202982,2022-04-26 09:44:00,35.8979109,128.6076387,지하누수,북구 대학로9길 86-1 (산격동) / 1241-11번지,D80X15 DTC 분기대 교체,북구,북구 산격동 1241-11,520.0,480.0,공도,15.0,348,SS00201,4.0
20220426-0031,2022-04-26 09:44:00,35.8979109,128.6076387,긴급공사,북구 대학로9길 86-1 (산격동) / 1241-11번지,,북구,산격동 1241-11,520.0,48,공도,15.0,348 ,생활용수,배수지관
202202990,2022-04-29 16:58:00,35.8963247,128.6066462,지하누수,북구 대학로13길 51-17 (산격동) / 1246-6번지,D15 보호통 교체,북구,북구 산격동 1246-6,520.0,480.0,사유지,15.0,360,SS00201,5.0
20220429-0545,2022-04-29 16:58:00,35.8963247,128.6066462,긴급공사,북구 대학로13길 51-17 (산격동) / 1246-6번지,,북구,산격동 1246-6,520.0,48,사유지,15.0,360 ,생활용수,급수관
20220516-0006,2022-05-16 08:59:00,35.8955649,128.6090574,긴급공사,북구 대학로25길 30 (산격동) / 1311-69번지,,북구,산격동 1311-69,520.0,48,공도,15.0,0 ,생활용수,배수지관
202203410,2022-05-16 08:59:00,35.8955649,128.6090574,지상누수,북구 대학로25길 30 (산격동) / 1311-69번지,D80 분기점 교체(누수방지새들)D15 STS 직관부 2.5미터 수선,북구,북구 산격동 1311-69,520.0,,,15.0,0,SS00201,4.0
20220523-0018,2022-05-23 09:16:00,35.8970424,128.6098923,긴급공사,북구 대동로 30 (산격동) / 1266-1번지,,북구,산격동 1266-1 (주)희성홀딩스,520.0,49,사유지,40.0,16 ,생활용수,급수관
202203391,2022-05-23 09:16:00,35.8970424,128.6098923,지상누수,북구 대동로 30 (산격동) / 1266-1번지,D40 스텐밸브 설치,북구,북구 산격동 1266-1 (주)희성홀딩스,520.0,,,40.0,,SS00201,5.0
20220524-0006,2022-05-24 09:06:00,35.8957771,128.6102088,긴급공사,북구 산격로14길 46-3 (산격동) / 1306-52번지,,북구,산격동 1306-52,520.0,49,공도,15.0,276 ,,급수관
202203444,2022-05-24 09:06:00,35.8957771,128.6102088,지하누수,북구 산격로14길 46-3 (산격동) / 1306-52번지,D40X15 구분기점 폐쇄1306-27번지선 이물질출수,북구,북구 산격동 1306-52,520.0,490.0,공도,15.0,276,,5.0
202203450,2022-05-26 09:44:00,35.8970424,128.6098923,지상누수,북구 대동로 30 (산격동) / 1266-1번지,D40 PFP 직관처리 및 일부 철거,북구,북구 산격동 1266-1 (주)희성홀딩스,520.0,,,40.0,,SS00201,5.0
20220526-0082,2022-05-26 09:44:00,35.8970424,128.6098923,긴급공사,북구 대동로 30 (산격동) / 1266-1번지,,북구,산격동 1266-1 (주)희성홀딩스,520.0,49,사유지,40.0,,생활용수,급수관
20220531-0280,2022-05-31 14:17:00,35.8918995,128.6034968,긴급공사,북구 대구체육관로8길 13 (산격동) / 1497-6번지,,북구,산격동 1497-6,520.0,47,공도,20.0,1 ,생활용수,급수관
202203464,2022-05-31 14:17:00,35.8918995,128.6034968,지상누수,북구 대구체육관로8길 13 (산격동) / 1497-6번지,D80X20 PFP 분기대 교체,북구,북구 산격동 1497-6,520.0,,,20.0,1,SS00201,5.0
202203945,2022-06-09 09:45:00,35.8896577,128.6031403,지하누수,북구 연암로2길 31 (산격동) / 1498-177번지,D15 보호통 교체,북구,북구 산격동 1498-177,520.0,470.0,사유지,15.0,384,SS00201,5.0
20220609-0081,2022-06-09 09:45:00,35.8896577,128.6031403,긴급공사,북구 연암로2길 31 (산격동) / 1498-177번지,,북구,산격동 1498-177,520.0,47,사유지,15.0,384 ,생활용수,급수관
20220609-0083,2022-06-09 09:46:00,35.8946786,128.5982036,긴급공사,북구 연암공원로7길 2-5 (산격동) / 1139-1번지,,북구,산격동 1139-1,520.0,46-1,공도,15.0,403 ,생활용수,배수지관
202203946,2022-06-09 09:46:00,35.8946786,128.5982036,지하누수,북구 연암공원로7길 2-5 (산격동) / 1139-1번지,D80X15 DTC 분기대 교체,북구,북구 산격동 1139-1,520.0,461.0,공도,15.0,403,SS00201,4.0
20220613-0075,2022-06-13 10:14:00,35.897039,128.6038291,긴급공사,북구 산격로13길 14 (산격동) / 1221-11번지,,북구,산격동 1221-11,520.0,47,사유지,15.0,236 ,생활용수,급수관
202203950,2022-06-13 10:14:00,35.897039,128.6038291,지하누수,북구 산격로13길 14 (산격동) / 1221-11번지,D40X15 구분기점 폐쇄,북구,북구 산격동 1221-11,520.0,470.0,사유지,15.0,236,SS00201,5.0
20220613-0077,2022-06-13 10:19:00,35.8968503,128.6010226,긴급공사,북구 연암공원로14길 13-23 (산격동) / 1186-16번지,,북구,산격동 1186-16,520.0,24-3,사유지,15.0,394 ,생활용수,급수관
202203951,2022-06-13 10:19:00,35.8968503,128.6010226,지하누수,북구 연암공원로14길 13-23 (산격동) / 1186-16번지,D15 보호통 교체,북구,북구 산격동 1186-16,520.0,243.0,사유지,15.0,394,SS00201,5.0
20220613-0081,2022-06-13 10:22:00,35.8962904,128.6010969,긴급공사,북구 연암공원로14길 14-4 (산격동) / 1434-6번지,,북구,산격동 1434-6,520.0,46-1,사유지,15.0,492 ,생활용수,급수관
202203952,2022-06-13 10:22:00,35.8962904,128.6010969,지하누수,북구 연암공원로14길 14-4 (산격동) / 1434-6번지,D15 보호통 교체,북구,북구 산격동 1434-6,520.0,461.0,사유지,15.0,492,SS00201,5.0
20220616-0276,2022-06-16 16:44:00,35.8960865,128.6010963,긴급공사,북구 산격로11길 36-5 (산격동) / 1434-48번지,,북구,산격동 1434-48,520.0,46-1,사유지,15.0,504 ,생활용수,급수관
202203959,2022-06-16 16:44:00,35.8960865,128.6010963,지하누수,북구 산격로11길 36-5 (산격동) / 1434-48번지,D15보호통 교체,북구,북구 산격동 1434-48,520.0,461.0,사유지,15.0,504,SS00201,5.0
20220620-0419,2022-06-20 16:19:00,35.8968314,128.6046401,긴급공사,"북구 산격로13길 5-2 (산격동,원룸) / 1223-15번지",,북구,산격동 1223-15,520.0,47,,,,생활용수,기타
20220621-0386,2022-06-21 17:59:00,35.8958307,128.6044147,긴급공사,"북구 연암공원로14길 48 (산격동,밸리채) / 1423-8번지",,북구,산격동 1423-8,520.0,47,,,,생활용수,
20220629-0297,2022-06-29 13:52:00,35.8981896,128.6074701,긴급공사,북구 대동로 2 (산격동) / 1234-1번지,,북구,산격동 1234-1,520.0,48,,,,생활용수,기타
20220704-0328,2022-07-04 13:11:00,35.8942685,128.6060313,긴급공사,북구 대학로9길 38-1 (산격동) / 1409-49번지,,북구,산격동 1409-49,520.0,49,사유지,15.0,,생활용수,급수관
20220704-0539,2022-07-04 16:57:00,35.8961148,128.6015727,긴급공사,북구 산격로11길 36-12 (산격동) / 1434-88번지,,북구,산격동 1434-88,520.0,24-3,사유지,15.0,558 ,생활용수,급수관
20220711-0239,2022-07-11 10:10:00,35.8932826,128.6056974,긴급공사,북구 대학로9길 27-1 (산격동) / 1413-34번지,,북구,산격동 1413-34,520.0,49,사유지,15.0,576 ,생활용수,급수관
20220711-0241,2022-07-11 10:10:00,35.8942168,128.6106067,긴급공사,"북구 대학로 103-4 (산격동,선경리슈빌) / 1324-5번지",,북구,산격동 1324-5,520.0,49,사유지,15.0,230 ,생활용수,급수관
20220711-0567,2022-07-11 16:27:00,35.8970157,128.6019014,긴급공사,북구 산격로13길 35-20 (산격동) / 1186-28번지,,북구,산격동 1186-28,520.0,24-3,사유지,15.0,461 ,생활용수,급수관
