긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부)
202100186,51000,중남부사업소,,,05,급수관,202012160085,202012161031,202012161100,202012181100,D80x20 분기점수선,N,남구,남구 봉덕동 546-1,0403,0240,1026,20219000457,"남구 봉덕로9길 67 (봉덕동,봉명마트) / 546-1번지",U,지하누수,01,공도,,02,용역,,,02,20,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,7,1/4,5,2,1,53,"4,848",0,"235,600",N
201804616,51000,중남부사업소,,,04,배수지관,201806200362,201806201531,201806220800,201806221500,D15 인입선수선 및 보호통교체,N,남구,남구 봉덕동 546-13,0403,0240,558,20189008006,남구 중앙대로32길 101 (봉덕동) / 546-13번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,02,닥타일관,0201,이형관,02,부식,1,누수,02,반도,6,1/10,4,171,0,575,612,1,"4,047,060",N
201405121,51000,중남부사업소,,,05,급수관,201409110192,201409111325,201409120900,201409121100,D25 보호통밑 접합부수선,N,남구,남구 봉덕동 547-35,0403,0270,446,20149011718,남구 봉덕로9길 39 (봉덕동) / 547-35번지,U,지하누수,02,사유지,,02,용역,,,03,25,12,계량기보호통(실),0602,연결부,02,부식,1,누수,01,소켓,6,1/10,4,254,0,"1,341",961,,"164,100",N
201804871,51000,중남부사업소,,,04,배수지관,201804180056,201804180945,201807311300,201807311500,지하식소화전 스핀들수선,N,남구,남구 봉덕동 551-25 미건디자인 ,0404,0280,254,20189008637,"남구 봉덕로19길 23-1 (봉덕동,미건디자인) / 551-25번지",U,지하누수,01,공도,,02,용역,,,01,15,09,변류,0401,본체,01,노후,1,누수,01,소켓,5,1/7,4,108,0,337,568,,"103,800",N
201802758,51000,중남부사업소,,,05,급수관,201801250339,201801251353,201801270900,201801271100,D80*25 구분기점폐쇄(누방)(3/16작업),N,남구,남구 봉덕동 551-36,0404,0280,1052,20189004532,남구 봉덕로17길 34 (봉덕동) / 551-36번지,U,지하누수,01,공도,,02,용역,,,03,25,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,,,4,25,0,210,"1,529",0,"478,260",N
202002118,51000,중남부사업소,,,05,급수관,202004160328,202004161705,202004161720,202004181720,D20*15 인입선수선,N,남구,남구 봉덕동 554-14,0404,0280,174,20209004171,남구 이천로12길 28-1 (봉덕동) / 554-14번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0101,직관,01,노후,1,누수,02,반도,7,1/4,4,2,0,18,"1,616",,"347,380",N
201403507,51000,중남부사업소,,,05,급수관,201406120030,201406120920,201406141500,201406141700,D=15mm 계량기보호통 하부수선,N,남구,남구 봉덕동 555-3,0407,0410,128,20149007848,남구 봉덕로 92-2 (봉덕동) / 555-3번지,U,지하누수,02,사유지,,01,자체,02,야간,01,15,12,계량기보호통(실),0602,연결부,02,부식,1,누수,01,소켓,5,1/7,4,163,0,509,568,,"187,510",N
201504846,51000,중남부사업소,,,04,배수지관,201509070021,201509070914,201509071400,201509071600,D=150mm 접합부수선,N,남구,남구 봉덕동 556-8 삼식이식당,0407,0410,809,20159011940,"남구 봉덕로20길 12 (봉덕동,삼식이식당) / 556-8번지",U,지하누수,01,공도,,02,용역,,,09,150,02,닥타일관,0201,이형관,02,부식,1,누수,03,연부,24,1/700,4,250,0,"1,140",830,0,"191,590",N
201802755,51000,중남부사업소,,,05,급수관,201801230074,201801231010,201803060900,201803061100,D80*25 분기점수선,N,남구,남구 봉덕동 557-1,0407,0410,1033,20189004529,남구 봉덕로20길 16 (봉덕동) / 557-1번지,U,지하누수,01,공도,,01,자체,01,주간,03,25,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,6,1/10,4,23,1,386,"3,058",0,"1,169,680",N
201903502,51000,중남부사업소,,,,,201906050261,201906051332,201906051400,201906051700,확인굴착결과 미누수,N,남구,남구 봉덕동 558-2,0407,0410,581,20199006581,남구 이천로8길 42 (봉덕동) / 558-2번지,U,지하누수,,,,01,자체,01,주간,,,,,,,,,2,미누수,,,,,,,,,,,"463,050",N
201505287,51000,중남부사업소,,,05,급수관,201510130184,201510131352,201510131430,201510131630,D=25*15mm구분기점 폐쇄,N,남구,남구 봉덕동 558-28,0407,0410,941,20159013379,남구 이천로8길 36-6 (봉덕동) / 558-28번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,5,1/7,4,286,0,892,568,0,"155,370",N
201405545,51000,중남부사업소,,,05,급수관,201410020295,201410021424,201410041300,201410041600,D=15mm계량기보호통 교체,N,남구,남구 봉덕동 560-12,0407,0410,546,20149012867,남구 중앙대로22길 173-4 (봉덕동) / 560-12번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,02,부식,1,누수,01,소켓,5,1/7,4,275,0,858,568,,"486,240",N
201803324,51000,중남부사업소,,,05,급수관,201804050411,201804051533,201804120900,201804121100,D15 계량기통교체,N,남구,남구 봉덕동 560-3,0407,0410,191,20189005727,남구 중앙대로22길 165-6 (봉덕동) / 560-3번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,4,1/5,4,95,0,410,786,,"574,280",N
201504810,51000,중남부사업소,,,05,급수관,201509020060,201509020928,201509021000,201509021200,D=15mm 보호통교체,N,남구,남구 봉덕동 561-28,0407,0420,784,20159011904,남구 대덕로31길 10 (봉덕동) / 561-28번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,02,부식,1,누수,01,소켓,5,1/7,4,245,0,764,568,,"415,110",N
201502430,51000,중남부사업소,,,05,급수관,201505180437,201505181656,201505190900,201505191100,D=15mm 보호통교체,N,남구,남구 봉덕동 561-48 미락원 ,0407,0420,417,20159006335,"남구 대덕로33길 23 (봉덕동,미락원) / 561-48번지",U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,02,부식,1,누수,01,소켓,5,1/7,4,137,0,427,568,,"505,540",N
202203856,51000,중남부사업소,SS00201,생활용수,05,급수관,202206230162,202206231143,202206240900,202206241100,STS D15구선캡설치,N,남구,남구 봉덕동 561-9,0407,0420,367,20229006303,"남구 대덕로33길 17-1 (봉덕동,안계농산) / 561-9번지",U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0101,직관,01,노후,1,누수,04,직관,5,1/7,4,2,0,20,"1,835",0,"789,520",
201800004,20000,시설관리소,,,02,송수관,201711080556,201711081000,201711081100,201711081800,ST D=700mm 부분용접N=2개소,N,남구,남구 봉덕동 562-50 유정하이츠 ,0407,0420,55,20189000097,"남구 봉덕로18길 63 (봉덕동,유정하이츠) / 562-50번지",U,지하누수,01,공도,,01,자체,01,주간,19,700,01,강관,0101,직관,01,노후,1,누수,04,직관,24,1/700,4,5,7,857,"31,188",,"4,638,000",N
201405118,51000,중남부사업소,,,05,급수관,201409110186,201409111320,201409161200,201409161300,D50밸브캡조우기,N,남구,남구 봉덕동 565-3,0403,0270,443,20149011715,남구 봉덕로13길 24-7 (봉덕동) / 565-3번지,U,지하누수,01,공도,,02,용역,,,06,50,09,변류,0402,접합부,02,부식,1,누수,01,소켓,8,1/50,4,254,0,732,524,,"115,050",N
201500660,51000,중남부사업소,,,05,급수관,201501260016,201501260901,201501260930,201501261130,D=15mm 지수밸브 설치,N,남구,남구 봉덕동 566-3,0403,0270,84,20159001540,남구 봉덕로13길 24-5 (봉덕동) / 566-3번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,08,에폭시강관,0201,이형관,02,부식,1,누수,01,소켓,5,1/7,4,26,0,81,568,0,"461,380",N
201003943,20000,시설관리소,,,02,송수관,201006280352,201006281700,201006291000,201006291700,D=600*80mm 배기변 플랜지 접합부 수선(수리반 자체 수선),N,남구,남구 봉덕동 568-10,0407,0540,0,20109006560,남구 봉덕동 568-10 번지 앞 긴급복구공사,U,지하누수,01,공도,1984,01,자체,01,주간,17,600,02,닥타일관,0201,이형관,11,볼트이완,1,누수,,,,,3,180,1,"4,838","9,811",,0,N
202102797,51000,중남부사업소,,,04,배수지관,202104200496,202104201551,202104201620,202104201920,"D100 구분기점 폐쇄
",N,남구,남구 봉덕동 568-14,0407,0520,166,20219004675,"남구 대덕로30길 12-2 (봉덕동,그린떡 방앗간) / 568-14번지",U,지하누수,01,공도,2021,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,04,직관,8,1/50,4,2,0,2,218,,"222,860",N
202102751,51000,중남부사업소,,,05,급수관,202104120050,202104120927,202104120955,202104121255,"D100x15 구분기점 폐쇄
",N,남구,남구 봉덕동 568-6,0407,0570,125,20219004628,남구 대덕로30길 2 (봉덕동) / 568-6번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,7,1/4,4,2,0,18,"1,616",,"273,080",N
202102801,51000,중남부사업소,,,04,배수지관,202104200497,202104201552,202104201620,202104201920,D80 구분기점 폐쇄,N,남구,남구 봉덕동 568-6,0407,0520,167,20219004679,남구 대덕로30길 2 (봉덕동) / 568-6번지,U,지하누수,01,공도,2021,02,용역,,,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,04,직관,3,1/3,3,2,1,41,"3,756",,"231,330",
201705528,51000,중남부사업소,,,05,급수관,201710180185,201710181151,201710200800,201710201000,D80*15 분기점수선,N,남구,남구 봉덕동 572-11,0403,0250,660,20179011614,남구 중앙대로30길 75-13 (봉덕동) / 572-11번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,4,1/5,4,291,0,"2,025","1,267",0,"479,720",N
201503008,51000,중남부사업소,,,05,급수관,201506010730,201506011740,201506020900,201506021100,D=50*15mm 분기점수선,N,남구,남구 봉덕동 572-14 유토빌,0403,0250,470,20159007730,"남구 중앙대로30길 75-7 (봉덕동,유토빌) / 572-14번지",U,지하누수,01,공도,,02,용역,,,01,15,08,에폭시강관,0201,이형관,02,부식,1,누수,01,소켓,5,1/7,4,152,0,474,568,0,"708,570",N
201705529,51000,중남부사업소,,,05,급수관,201710180190,201710181155,201710190800,201710191000,D25 계량기통교체,N,남구,남구 봉덕동 572-9 로젠빌,0403,0250,661,20179011615,"남구 중앙대로30길 75-11 (봉덕동,로젠빌) / 572-9번지",U,지하누수,02,사유지,,02,용역,,,03,25,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,5,1/7,4,291,0,"2,235","1,398",0,"831,140",N
201906113,51000,중남부사업소,,,04,배수지관,201911110328,201911111420,201911120900,201911121100,D20 인입선 수선,N,남구,남구 봉덕동 573-2,0403,0250,1122,20199011384,남구 봉덕로7길 32 (봉덕동) / 573-2번지,U,지하누수,01,공도,,02,용역,,,02,20,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,22,1/400,4,2,0,0,44,,"502,380",N
202001083,51000,중남부사업소,,,04,배수지관,202001300056,202001300936,202001300940,202001301140,D80*15 구분기점폐쇄,N,남구,남구 봉덕동 573-8,0403,0250,1417,20209002116,남구 봉덕로7길 36 (봉덕동) / 573-8번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,3,1/3,4,2,0,24,"2,140",0,"862,610",N
201901110,51000,중남부사업소,,,05,급수관,201901280367,201901281500,201901281530,201901281730,D15 구관 수선,N,남구,남구 봉덕동 574-12,0403,0250,116,20199001931,남구 봉덕로7길 10-3 (봉덕동) / 574-12번지,U,지하누수,02,사유지,,02,용역,,,01,15,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,5,1/7,4,1,0,10,"1,835",0,"339,180",N
201901111,51000,중남부사업소,,,04,배수지관,201901280382,201901281510,201901281600,201901281800,D20 지수전 밸브 수선,N,남구,남구 봉덕동 574-29,0403,0250,117,20199001932,남구 봉덕로7길 10-1 (봉덕동) / 574-29번지,U,지하누수,01,공도,,02,용역,,,02,20,06,스텐레스관,0201,이형관,01,노후,1,누수,04,직관,5,1/7,4,1,1,27,"4,936",0,"539,310",N
201802020,51000,중남부사업소,,,04,배수지관,201802210613,201802211754,,201802221700,D80 직관부누수수선 및 제수변철개입상(2개소)),N,남구,남구 봉덕동 574-7 쥬얼리 ,0403,0250,1226,20189003138,"남구 봉덕로9길 15 (봉덕동,쥬얼리) / 574-7번지",U,지하누수,01,공도,,01,자체,01,주간,07,80,02,닥타일관,0101,직관,02,부식,1,누수,04,직관,2,1/2,4,52,50,"62,400","218,400",1,"2,036,040",N
202002129,51000,중남부사업소,,,05,급수관,202004200005,202004200849,202004200900,202004220900,D15 계량기보호통교체,N,남구,남구 봉덕동 581-10,0403,0240,187,20209004182,남구 봉덕로9길 89-123 (봉덕동) / 581-10번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,04,직관,7,1/4,4,2,1,36,"3,232",,"668,730",N
201705530,51000,중남부사업소,,,05,급수관,201710180210,201710181322,201710201300,201710201500,D15 계량기통 교체,N,남구,남구 봉덕동 581-14,0403,0240,662,20179011616,남구 봉덕로7길 58 (봉덕동) / 581-14번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,4,1/5,4,291,0,"1,257",786,,"375,900",N
201805496,51000,중남부사업소,,,05,급수관,201808130228,201808131421,201808131600,201808131700,D15보호통 교체,N,남구,남구 봉덕동 581-7,0403,0240,763,20189009742,남구 봉덕로9길 89-129 (봉덕동) / 581-7번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,8,1/50,4,225,0,54,44,0,"678,710",N
201905687,51000,중남부사업소,,,04,배수지관,201910310543,201910311639,201911130900,201911131100,D80*15 분기점 수선,N,남구,남구 봉덕동 581-8,0403,0240,1060,20199010801,남구 봉덕로9길 89-125 (봉덕동) / 581-8번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,04,직관,23,1/600,4,2,0,0,0,,"375,570",N
201905389,51000,중남부사업소,,,04,배수지관,201910280645,201910281709,201910281800,201910282000,D80*25 분기점 수선,N,남구,남구 봉덕동 581-9,0403,0240,1022,20199010204,남구 봉덕로9길 89-121 (봉덕동) / 581-9번지,U,지하누수,01,공도,,01,자체,01,주간,03,25,10,부분기대,0501,부분기대,01,노후,1,누수,04,직관,8,1/50,4,2,0,13,"1,223",,"352,680",N
202201996,51000,중남부사업소,SS00201,생활용수,04,배수지관,202203210382,202203211547,202203211615,202203211915,D80X40 분기점 수선,N,남구,남구 봉덕동 582-13,0403,0240,72,20229003202,남구 중앙대로34길 83-1 (봉덕동) / 582-13번지,U,지하누수,01,공도,,01,자체,01,주간,05,40,10,부분기대,0501,부분기대,01,노후,1,누수,01,소켓,6,1/10,4,2,0,24,"2,140",,"468,980",N
201802049,51000,중남부사업소,,,05,급수관,201802140201,201802141321,201802190800,201802191000,D15 계량기통교체,N,남구,남구 봉덕동 588-44,0404,0140,1186,20189003167,남구 봉덕로5길 42-24 (봉덕동) / 588-44번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,04,직관,5,1/7,4,45,0,454,"1,835",,"571,690",N
201900374,51000,중남부사업소,,,05,급수관,201812100429,201812101644,201812110900,201812111200,D80*20 분기점 수선,N,남구,남구 봉덕동 591-1,0403,0250,1336,20199000693,남구 봉덕로7길 21 (봉덕동) / 591-1번지,U,지하누수,01,공도,,01,자체,01,주간,02,20,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,5,1/7,4,345,1,"4,637","2,446",0,"1,483,350",N
201805935,51000,중남부사업소,,,05,급수관,201809110032,201809110926,201809120900,201809121100,D15 보호통교체 및 인입선수선,N,남구,남구 봉덕동 592-22 석영원룸,0403,0220,879,20189010696,"남구 중앙대로26길 39 (봉덕동,석영원룸) / 592-22번지",U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,6,1/10,4,254,0,549,393,0,"1,262,100",N
201901501,51000,중남부사업소,,,04,배수지관,201901220419,201901221714,201901231300,201901231500,D80*25 분기대 수선,N,남구,남구 봉덕동 593-15,0403,0250,92,20199002775,"남구 봉덕로7길 5-2 (봉덕동,복명서5-9) / 593-15번지",U,지하누수,01,공도,2019,02,용역,,,03,25,10,부분기대,0501,부분기대,01,노후,1,누수,04,직관,7,1/4,4,2,4,168,"15,288",0,"900,410",N
201805937,51000,중남부사업소,,,05,급수관,201809110034,201809110931,201809121100,201809121300,D25*13 구분기점폐쇄수선,N,남구,남구 봉덕동 594-13,0403,0250,880,20189010698,남구 중앙대로26길 54 (봉덕동) / 594-13번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,01,소켓,8,1/50,4,254,0,61,44,,"230,900",N
201900350,51000,중남부사업소,,,05,급수관,201812060254,201812061154,201812070900,201812071200,D80*15 구분기점폐쇄(누방)수선,N,남구,남구 봉덕동 594-9,0403,0250,1309,20199000668,남구 중앙대로26길 40-1 (봉덕동) / 594-9번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,4,1/5,4,341,0,"2,373","1,267",0,"614,470",N
201804562,51000,중남부사업소,,,05,급수관,201806010063,201806010929,201806130800,201806131000,D15 보호통교체,N,남구,남구 봉덕동 598-14 사용계획 16 11 03 ,0403,0240,473,20189007905,"남구 봉덕로1길 74 (봉덕동,사용계획 16 11 03) / 598-14번지",U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,7,1/4,4,152,0,803,961,,"624,020",N
202104844,51000,중남부사업소,,,05,급수관,202108100098,202108101133,202108101200,202108101500,"D15 계량기보호통 교체
",N,남구,남구 봉덕동 600-47,0407,0260,516,20219008277,남구 봉덕로6길 15-13 (봉덕동) / 600-47번지,U,지하누수,02,사유지,,02,용역,,,01,15,06,스텐레스관,0101,직관,01,노후,1,누수,04,직관,7,1/4,4,2,1,36,"3,232",,"709,420",N
201902511,51000,중남부사업소,,,,,201904150226,201904151315,201904151700,201904151800,확인굴착결과 미누수,N,남구,남구 봉덕동 600-53,0407,0260,393,20199004639,남구 봉덕로6길 15-7 (봉덕동) / 600-53번지,U,지하누수,,,,02,용역,,,,,,,,,,,2,미누수,,,,,,,,,,,"199,800",N
